"entrezgene","sample_1","sample_2","sample_3"
14109,1026,384,269
14113,200,135,155
14114,448,113,154
14115,749,562,577
14118,3208,654,757
14119,8412,1770,2629
14120,1,0,0
14121,2,0,0
14123,175,106,89
14125,0,0,0
14126,1,0,0
14127,113,37,21
14128,29,196,169
14129,12,2,2
14130,4,2,4
14131,27,10,5
14132,83,50,42
14133,4,1,0
14134,4,0,0
14137,499,72,109
14148,76,36,15
14149,14,17,10
14151,367,96,109
14154,263,77,80
14155,775,325,369
14156,124,13,19
14158,192,55,77
14159,30,14,18
14160,465,264,355
14161,0,0,0
14163,208,51,68
14164,9,7,1
14165,152,31,17
14166,54,19,6
14167,37,2,3
14168,70,39,22
14169,4,8,6
14170,1,3,0
14171,2,1,0
14172,575,10,11
14173,75,5,5
14174,0,0,0
14175,0,0,0
14176,1333,115,140
14177,0,0,0
14178,59,30,17
14179,0,0,0
14180,230,9,14
14181,1,0,0
14182,1312,430,453
14183,341,370,304
14184,27,30,38
14186,16,3,1
14187,40,16,16
14190,6,9,3
14191,5,0,0
14194,262,46,54
14198,2,4,0
14199,533,54,58
14200,28,13,15
14201,82,66,79
14202,8,3,0
14204,2,7,0
14205,11,14,2
14208,303,118,115
14211,1297,211,263
14218,1657,564,536
14219,20,44,22
14221,25,10,11
14225,2290,499,501
14226,40,17,12
14227,118,32,26
14228,579,240,280
14229,76,18,27
14230,253,168,213
14231,119,29,47
14232,123,93,84
14233,1,0,0
14234,13,3,1
14235,474,139,136
14236,95,27,63
14237,0,0,0
14238,835,118,225
14239,0,0,0
14240,0,0,0
14241,193,622,626
14245,56,15,11
14247,150,43,56
14248,402,126,90
14251,112,42,29
14252,127,54,42
14254,143,74,86
14255,0,1,0
14256,3,5,0
14257,726,65,122
14260,58,13,8
14261,351,78,58
14262,3,0,0
14263,27,25,29
14264,224,58,46
14265,495,136,133
14266,393,127,96
14268,9255,2110,2089
14269,741,222,203
14270,379,190,205
14272,477,132,105
14275,0,1,0
14276,10,5,2
14281,3,6,2
14282,4,2,1
14283,14,3,2
14284,512,75,124
14287,27,18,28
14289,0,0,0
14290,0,0,0
14291,0,0,0
14293,6,0,1
14294,0,0,0
